Date,ID,plot_number,disk,AqI,AqE,tqE,AqM,tqM,maxNPQ,protocol,Ta,VPD,Precip,Fsd,Ta_7day,VPD_7day,Precip_7day,Fsd_7day,Precip_7day_sum,Precip_cum,year
2021-06-30,NAM9,93,92,0.435053512,2.097661102,0.80768,1.29729636,16.9621,3.83,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,75,42,0.629296274,1.704750593,0.8922,1.205938219,17.7789,3.54,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,75,34,0.468927121,1.685642114,0.97503,1.485345932,18.0779,3.64,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,93,84,0.29883503300000003,2.515268759,0.88269,1.285891878,18.4834,4.1,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,128,19,0.420498584,1.945830785,1.3484,1.634353957,19.3081,4,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,128,2,0.343874943,2.080156812,1.6827,1.327002618,20.6697,3.75,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,NAM9,128,10,0.488925449,1.836061971,1.4021,1.345430478,21.423,3.67,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,69,90,0.322295034,2.149716011,0.64675,1.197987187,13.3094,3.67,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,12,18,0.349826799,1.9073286250000001,0.89264,1.832818398,14.1056,4.09,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,12,10,0.379689964,2.239515918,0.98216,1.440767302,15.4353,4.06,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,108,15,0.420294348,2.088409396,1.0255,1.39123589,15.8868,3.9,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,108,7,0.300966984,2.045432968,0.89042,1.503622752,15.8994,3.85,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,12,2,0.460981677,1.957475193,0.92802,1.521576396,17.1933,3.94,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,69,85,0.506579118,1.708542122,0.60968,1.164877382,23.0785,3.38,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,69,76,0.420817273,1.527679532,0.46829,1.30150302,28.4236,3.25,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,140,13,0.411292882,1.878685251,0.59605,1.610026285,35.251,3.9,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,171,60,0.437912335,1.678161796,1.1382,2.213956218,41.6398,4.33,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-06-30,RC,140,21,0.350635442,1.573167702,0.68005,1.856196015,52.3283,3.78,Protocol_3,27.7655625,1.1219866125,10.16,223.177496061765,22.5002803779762,0.869266283458333,9.78504761871429,529.41820419605,68.495333331,1332.82205736,2021
2021-07-07,NAM10,36,9,0.312017489,2.387483771,1.3549,1.529750094,13.4675,4.23,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,136,10,0.713478786,1.788644463,0.50376,1.06787666,20.2821,3.57,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,136,3,0.474328354,2.17400649,0.71759,1.431666118,20.7134,4.08,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,136,6,0.375933062,2.406852497,1.6241,1.577905746,23.8833,4.36,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,70,6,0.160938742,2.258993964,0.86995,2.080071711,33.6886,4.5,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,123,46,0.118742601,2.159760919,1.1213,2.531331491,41.1203,4.81,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM10,123,30,0.197598569,1.938105196,0.86564,2.254282806,45.9704,4.39,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,26,68,0.335289478,2.290973102,1.139,1.453539751,12.6654,4.08,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,62,13,0.329557428,2.285421287,1.313,2.074880808,21.9903,4.69,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,179,95,0.245677245,2.248750289,1.6757,1.505650152,28.2032,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,62,4,0.216441323,1.850586055,0.93253,2.222997343,34.1481,4.29,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,150,23,0.299593676,1.760506726,0.64671,2.139898598,35.3085,4.2,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,150,34,0.550988292,1.853420998,0.59329,1.925588015,37.6763,4.33,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM11,150,28,0.417159624,1.812219933,0.57112,2.190619656,40.7313,4.42,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,121,95,0.408015758,1.91727559,1.0103,1.844592196,14.0214,4.17,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,16,4,0.191344265,2.740662388,1.3381,1.30774415,18.0795,4.24,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,141,46,0.379919983,1.836448804,0.87406,1.71362274,25.7766,3.93,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,141,38,0.413926881,2.025384986,1.2793,1.880289677,27.1481,4.32,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,57,46,0.106860265,2.085539073,1.4089,2.277671734,30.5689,4.47,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM12,141,45,0.455786817,2.282133265,0.87964,1.972031668,36.8897,4.71,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,30,61,0.340135356,2.105777473,1.1504,1.403919173,11.2077,3.85,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,30,69,0.317844827,2.614371629,1.2985,1.327385792,15.2384,4.26,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,44,3,0.275188925,2.495751631,1.5495,1.459766807,17.9827,4.23,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,44,7,0.30248897,2.566723715,1.1752,1.60068174,18.0325,4.47,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,44,11,0.248459255,2.277221076,0.81424,1.694341117,21.0898,4.22,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,164,51,0.391029931,2.226478002,1.3983,1.9324288570000001,22.2736,4.55,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,164,61,0.275155624,2.348189649,1.6058,1.646393037,25.4812,4.27,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,30,53,0.59808815,1.719049465,1.1883,1.722826812,29.4875,4.04,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM13,110,51,0.38765529,2.037206618,0.83382,2.055110431,40.4208,4.48,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,39,13,0.376434468,2.167627062,0.84285,1.925919058,14.0843,4.47,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,149,50,0.319364717,2.615989761,1.8004,1.336460272,17.9612,4.27,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,113,84,0.355089469,2.466963464,1.0992,1.84792451,22.2642,4.67,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,182,24,0.235443435,2.241232847,0.98918,1.913423161,28.5579,4.39,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,149,43,0.881646614,1.44263007,0.95702,1.115654654,37.8745,3.44,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,72,56,0.140582643,2.279487605,0.63495,2.579933155,43.1232,5,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM14,113,92,0.139158074,2.223157644,0.83749,2.037684516,45.3918,4.4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,31,31,0.308627868,2.334934883,1.2476,1.566409577,14.4146,4.21,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,31,45,0.279150419,2.391940411,1.3454,1.378469161,14.7605,4.05,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,31,38,0.34184771,2.131707057,1.1994,1.60625574,15.4385,4.08,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,205,33,0.500622113,1.746439687,0.93146,1.652867672,19.3135,3.9,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,205,21,0.68270238,1.648810106,0.48782,1.73848787,21.4671,4.07,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,146,22,0.666170435,1.722663419,0.83918,1.691144272,35.8132,4.08,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,146,26,0.328697598,1.830387637,0.71328,2.160913255,45.9155,4.32,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM15,146,31,0.295518823,1.71604688,0.87947,2.178368217,58.188,4.19,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,41,52,0.201230413,2.496547219,1.548,1.402412132,21.7762,4.1,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,158,18,0.502088958,1.760173476,1.2746,1.978210578,24.1297,4.24,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,175,90,0.575323427,2.065999888,1.1052,1.358590572,27.6627,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,158,11,0.262731055,2.178407861,1.7693,1.55988121,28.362,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,122,61,0.31730745,2.022637196,1.1136,1.970021444,36.349,4.31,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,175,79,0.14889356,2.017335924,1.2517,2.234160986,44.2888,4.4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM17,122,70,0.534669287,1.537380281,0.71554,1.287940641,53.6172,3.36,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,6,63,0.358414651,1.999950945,0.74259,1.841648892,22.9703,4.2,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,6,47,0.118320605,2.425950141,1.3901,1.886375542,29.2901,4.43,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,96,29,0.172500418,2.363138328,1.3416,1.894181749,32.3382,4.43,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,52,68,0.206850413,2.199238611,1.0617,2.203867406,33.4856,4.61,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,52,55,0.163610488,1.980828454,0.62373,2.18556739,33.7908,4.33,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,142,25,0.291943899,1.87589973,0.9786,1.942045984,34.1966,4.11,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,142,33,0.617642757,1.752829186,0.85987,1.299483827,38.7295,3.67,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,52,61,0.135145008,1.916487662,0.62366,2.238371599,45.8479,4.29,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM18,142,30,0.363413891,2.208785486,1.2878,2.007109146,50.0601,4.58,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,13,89,0.3197733,2.695571705,0.98323,1.424666778,17.7899,4.44,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,13,73,0.527706191,1.841606096,0.57203,1.890692984,19.0516,4.26,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,166,2,0.433794616,2.555877254,1.4618,1.701444159,23.7527,4.69,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,143,20,0.622089582,1.64048442,0.8048,1.327392237,23.9828,3.59,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,71,88,0.305782903,2.386413882,1.4201,1.746919637,24.0743,4.44,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,143,15,0.414841938,2.017922271,0.94236,2.01720619,24.8108,4.45,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,99,48,0.221655653,2.075205273,0.68134,1.883147343,28.4603,4.18,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,166,23,0.473763165,2.29453625,1.2242,1.831693358,30.7485,4.6,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,99,43,0.277906816,1.880520608,0.6673,1.841573873,33.099,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM2,71,80,0.104049106,2.108798923,0.56678,2.227155372,46.1758,4.44,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,7,32,0.200748793,2.504877728,1.2248000000000001,1.294091523,20.9274,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,80,63,0.281959801,2.174084951,0.99348,1.723888276,22.7067,4.18,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,80,57,0.239268947,2.035361743,0.89515,1.855372553,24.583,4.13,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,7,39,0.199439782,2.054874928,0.64404,1.965698526,29.6814,4.22,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,162,7,0.178494456,2.02176283,1.5322,1.799715147,32.4792,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM22,117,77,0.494808591,1.978493269,1.0612,1.526489271,39.1394,4,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,5,87,0.291137237,2.42805861,1.4766,1.1506402,13.3451,3.87,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,5,71,0.34997185,1.927009736,1.1871,1.662951794,15.5909,3.94,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,73,44,0.270124679,2.228125411,0.98231,2.001761519,18.9806,4.5,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,5,79,0.117069049,2.249272422,1.1977,1.903795094,24.8776,4.27,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,73,36,0.147864697,2.234563845,1.2379,2.397204177,29.305,4.78,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM23,151,89,0.288389515,2.258051608,1.4954,1.533834538,41.5689,4.08,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,15,26,0.455661388,1.888160563,0.056658,1.906153181,8.7269,4.25,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,42,32,0.367499967,2.124071691,1.162,2.008220686,10.6802,4.5,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,42,28,0.410589984,2.505147879,1.1313,1.653976511,13.2619,4.57,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,15,41,0.333486701,2.311324434,1.1911,1.314991948,15.2741,3.96,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,42,37,0.221520033,2.670139264,1.3792,1.79725915,23.5504,4.69,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,15,34,0.191124616,2.447491515,1.083,2.061537056,25.9838,4.7,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,173,42,0.253420228,2.354695798,1.5755,2.062223308,27.2544,4.67,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,130,63,0.297969451,2.156726904,1.2202,2.07538744,32.7304,4.53,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,130,56,0.668701982,2.095497537,0.81184,1.705774982,34.3523,4.47,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,83,50,0.41772219,2.557471335,0.99716,1.884689536,35.5542,4.86,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM24,130,72,0.213195276,2.403071335,0.85467,2.443682874,48.0336,5.06,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
2021-07-07,NAM25,76,64,0.30599947,2.328479215,1.2403,1.925116347,17.583,4.56,Protocol_3,24.473618125,0.602047229083333,1.7526,466.1812,22.0349031845238,0.877638605303572,0.943428571428571,610.074071976471,6.604,159.095677362,2021
